Lorellion,91,182995854,Paladin,Paladin-Holy,96097,Glittering Surge,401819,64,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,101060,Glittering Surge,401819,64,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,102607,,,,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,104394,,,,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,106150,Oblivion,401952,32,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,113981,,,,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,121963,,,,28,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,46072,Blazing Blast,401340,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,47064,Echoing Howl,410247,32,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,51664,Scorching Detonation,401525,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,53670,Scorching Detonation,401525,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,54052,Searing Breath,402051,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,68554,Scorching Bomb,401621,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,89567,Mass Disintegrate,402600,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,93075,Drifting Embers,402746,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,93195,Glittering Surge,401819,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,93308,Seared,402053,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,93308,Seared,402053,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,94134,Scorching Detonation,401525,4,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lorellion,91,182995854,Paladin,Paladin-Holy,95226,Glittering Surge,401819,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,96289,Glittering Surge,401819,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,97055,Dazzled,403202,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,99147,Glittering Surge,401819,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,100866,Disintegrated,401801,64,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,101490,,,,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,120584,,,,29,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,76283,Scorching Detonation,401525,4,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,91301,Scorching Detonation,401525,4,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,96198,Glittering Surge,401819,64,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,99834,Disintegrated,401801,64,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,101261,Glittering Surge,401819,64,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,101261,Glittering Surge,401819,64,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,115158,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,115158,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lorellion,91,182995854,Paladin,Paladin-Holy,115158,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,117458,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,121065,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,121514,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,128739,,,,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,142845,Cosmic Volley,411302,32,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,144339,Void Bomb,404062,32,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,145344,Void Bomb,404062,32,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,146374,Void Bomb,404062,32,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,146920,Blasting Scream,404754,64,30,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,6441,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,94313,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,95061,Blazing Blast,401340,4,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,95061,Blazing Blast,401340,4,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,95169,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,95200,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,95295,Seared,402053,4,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,96154,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,96171,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,110060,Glittering Surge,401819,64,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,115080,,,,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,115164,,,,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lorellion,91,182995854,Paladin,Paladin-Holy,122534,,,,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,130888,,,,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,138774,,,,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,143850,,,,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,148828,Oblivion,401952,32,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,152466,Cosmic Volley,411302,32,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,153592,Void Surge,404154,32,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,159591,Void Surge,404154,32,31,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,6473,Glittering Surge,401819,64,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,43045,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,43045,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,43092,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,44045,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,44090,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,44092,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,44548,Cauterize,87023,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,46049,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,46076,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,46076,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,46076,Searing Breath,402051,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,46139,Mass Disintegrate,402600,64,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,46155,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,46155,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,46155,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,47035,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,47500,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,48050,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,50035,Echoing Howl,410247,32,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,51175,Scorching Detonation,401525,4,33,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,74572,Echoing Howl,410247,32,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,74852,Drifting Embers,402746,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,76333,Scorching Detonation,401525,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,80048,Blazing Blast,401340,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,80048,Blazing Blast,401340,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,81023,Scorching Bomb,401621,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,81648,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,83624,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,83624,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,84726,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,84726,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,87242,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,87793,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,88149,,,,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,89822,Seared,402053,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,91101,Overwhelming Rage,374037,16,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,91136,Drifting Embers,402746,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,92074,Drifting Embers,402746,4,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,96061,Glittering Surge,401819,64,34,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,42086,Searing Breath,402051,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,45063,Searing Breath,402051,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,46057,Echoing Howl,410247,32,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,47049,Echoing Howl,410247,32,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,47774,Drifting Embers,402746,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,50695,Scorching Detonation,401525,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,51084,Searing Breath,402051,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,51650,Drifting Embers,402746,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,51784,Melee,1,1,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,55313,,,,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,55313,,,,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,56922,,,,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,58696,,,,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,59983,,,,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,64558,Melee,1,1,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,64608,Blazing Blast,401340,4,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,66332,Melee,1,1,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,67830,,,,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,68016,Mass Disintegrate,402600,64,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,68016,Burning Claws,401327,1,35,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,52607,Echoing Howl,410247,32,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,53825,Scorching Detonation,401525,4,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,53893,Drifting Embers,402746,4,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,81543,Melee,1,1,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,95185,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,95265,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,95265,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,95294,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,95314,Seared,402053,4,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,95811,Disintegrated,401801,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,99061,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,101076,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,101169,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,109273,Glittering Surge,401819,64,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,110127,Overwhelming Rage,374037,16,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,110810,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,113363,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,114750,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,115047,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,115278,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,115909,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,119892,,,,36,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,6459,Glittering Surge,401819,64,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,48530,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,48803,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Nugera,15,181593749,Evoker,Evoker-Augmentation,48803,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,50108,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,50278,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,50353,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Prohus,24,181500240,Evoker,Evoker-Preservation,50385,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,50385,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,50512,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,51029,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,51376,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,51376,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Owsianko,40,180528313,DeathKnight,DeathKnight-Blood,51493,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,51568,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Bärman,1,181432362,Warrior,Warrior-Fury,51713,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,51741,,,,37,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
