name,id,guid,type,icon,itemLevel,total,abilitiesName,abilitiesTotal,abilitiesType,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Màmbà,192,183169964,Paladin,Paladin-Holy,446,6,Divine Shield,1,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,6,Lay on Hands,1,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,6,Blessing of Protection,1,2,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,14,Fade,8,32,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,14,Desperate Prayer,4,2,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,14,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,14,Healthstone,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,6,Astral Shift,3,1,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,6,Earth Elemental,1,8,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,3,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,3,Obsidian Scales,1,12,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,7,Shield of Vengeance,4,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,7,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,7,Divine Protection,1,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,7,Healthstone,1,1,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,5,Anti-Magic Shell,2,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,5,Lichborne,1,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,5,Desperate Prayer,2,2,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,5,Fade,2,32,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,4,Dark Pact,2,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,4,Unending Resolve,1,32,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Obsidian Scales,2,12,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,5,Desperate Prayer,2,2,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,5,Fade,2,32,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,5,Feint,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,5,Cloak of Shadows,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,5,Crimson Vial,1,8,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,5,Astral Shift,2,1,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,5,Earth Shield,2,8,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,5,Barkskin,2,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,5,Renewal,1,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,6,Impending Victory,2,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,6,Spell Reflection,2,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,6,Enraged Regeneration,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Mirror Image,2,64,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Greater Invisibility,1,64,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Exhilaration,2,1,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Survival of the Fittest,1,1,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,5,Obsidian Scales,2,12,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,5,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,3,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,3,Lay on Hands,1,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,3,Divine Protection,1,2,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,1,Fade,1,32,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Astral Shift,2,1,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Earth Elemental,1,8,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,3,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,3,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,5,Shield of Vengeance,2,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,5,Divine Protection,1,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,10,Anti-Magic Shell,4,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,10,Icebound Fortitude,2,1,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,10,Lichborne,2,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,10,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,10,Healthstone,1,1,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,7,Desperate Prayer,3,2,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,7,Fade,3,32,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,7,Healthstone,1,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,7,Dark Pact,3,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,7,Unending Resolve,2,32,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,7,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,7,Healthstone,1,1,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Obsidian Scales,2,12,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,10,Fade,4,32,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,10,Desperate Prayer,3,2,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,10,Dispersion,1,32,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,10,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,10,Healthstone,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,11,Crimson Vial,5,8,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,11,Feint,4,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,11,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,11,Cloak of Shadows,1,1,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,7,Earth Shield,4,8,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,7,Astral Shift,2,1,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,7,Healthstone,1,1,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,7,Barkskin,3,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,7,Renewal,2,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,7,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,7,Survival Instincts,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,7,Enraged Regeneration,2,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,7,Spell Reflection,2,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,7,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,7,Impending Victory,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,7,Healthstone,1,1,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,7,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,7,Ice Block,1,16,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,7,Greater Invisibility,1,64,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,7,Healthstone,1,1,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,7,Alter Time,1,64,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Exhilaration,3,1,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,5,Survival of the Fittest,1,1,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,6,Obsidian Scales,2,12,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,6,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,10,Divine Protection,5,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,10,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,10,Divine Shield,1,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,10,Lay on Hands,1,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,10,Healthstone,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,5,Touch of Karma,2,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,5,Dampen Harm,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,5,Diffuse Magic,1,8,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,4,Astral Shift,2,1,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,4,Earth Elemental,1,8,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,4,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,4,Obsidian Scales,1,12,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,8,Shield of Vengeance,4,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,8,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,8,Divine Shield,1,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,8,Divine Protection,1,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,8,Healthstone,1,1,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,3,Anti-Magic Shell,1,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,3,Lichborne,1,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,3,Healthstone,1,1,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,6,Fade,3,32,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,6,Desperate Prayer,2,2,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,5,Dark Pact,2,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,5,Unending Resolve,1,32,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Obsidian Scales,2,12,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,6,Desperate Prayer,2,2,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,6,Fade,2,32,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,6,Feint,2,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,6,Cloak of Shadows,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,6,Crimson Vial,1,8,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,5,Astral Shift,2,1,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,5,Earth Shield,2,8,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,4,Renewal,1,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,4,Barkskin,1,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,4,Survival Instincts,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,5,Spell Reflection,2,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,5,Impending Victory,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,5,Enraged Regeneration,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Greater Invisibility,1,64,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Alter Time,1,64,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,4,Mirror Image,1,64,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,6,Exhilaration,3,1,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,6,Healthstone,1,1,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,445,6,Survival of the Fittest,1,1,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,3,Divine Protection,2,2,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,446,3,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,2,Obsidian Scales,2,12,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,10,Fade,6,32,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,10,Desperate Prayer,2,2,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,10,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,446,10,Healthstone,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,2,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Astral Shift,2,1,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Earth Elemental,1,8,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,445,5,Healthstone,1,1,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,3,Renewing Blaze,2,4,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,445,3,Obsidian Scales,1,12,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,4,Shield of Vengeance,2,2,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,444,4,Divine Protection,1,2,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,3,Anti-Magic Shell,1,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,3,Lichborne,1,32,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,445,3,Healthstone,1,1,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,2,Desperate Prayer,1,2,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,445,2,Fade,1,32,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,2,Dark Pact,1,1,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,446,2,Unending Resolve,1,32,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,4,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,4,Desperate Prayer,1,2,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,4,Fade,1,32,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,445,4,Healthstone,1,1,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,1,12,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,445,2,Renewing Blaze,1,4,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,445,1,Feint,1,1,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,444,1,Astral Shift,1,1,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,3,Renewal,1,8,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,3,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,447,3,Barkskin,1,8,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,3,Impending Victory,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,3,Enraged Regeneration,1,1,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,444,3,Spell Reflection,1,1,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,2,Refreshing Healing Potion,1,16,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,445,2,Mirror Image,1,64,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,2,Renewing Blaze,1,4,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,445,2,Healthstone,1,1,2685,2685,5,False,27/09/23
