name,id,guid,type,icon,total,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,21849336,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,25209058,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,53811323,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,37181448,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,33831221,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,7222006,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,37948761,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,34785811,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,41490230,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,33816948,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,34365691,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5526707,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,36390753,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,38143135,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,36658822,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,2402448,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,35482343,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,17952384,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,836266,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,12122578,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,1195576,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,7469066,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,7109681,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,17741410,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,12331669,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,10791217,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,1570518,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,10719349,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,13109755,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,10243902,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,10574227,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,14442050,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,2051335,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,9583740,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,10974999,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,14969682,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,11535373,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,41608199,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,2879006,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,53262265,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,3081171,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,21516481,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,24365160,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,56190435,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,37559341,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,38697547,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,7815887,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,34888916,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,32578113,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,37219546,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,28798551,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,46020843,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5334894,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,45939765,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,32345130,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,43685096,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,34059465,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,3275360,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,39657108,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,41743530,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,3055445,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,19967494,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,20152323,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,42216348,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,30711192,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,38222297,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,7752321,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,32219919,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,30451173,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,36150327,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,29720076,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,32181511,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5090081,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,32370455,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,27171570,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,40797111,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,30675227,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,23114180,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,3141529,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Demonology,44104489,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,3032670,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,16661402,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,21509057,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,43707717,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,31741849,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,33569297,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,6324255,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,33842771,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,29140241,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,37832795,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,26222156,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,32065659,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,6189071,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,33165030,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,34335946,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,37575442,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,33842799,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,41345030,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,2688188,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Demonology,47929959,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,2500026,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,22058522,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,25672469,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,52293454,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,37351146,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,44101805,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,8421112,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,36045784,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,41012915,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,41830374,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,26509169,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,45710782,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5981039,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,32791077,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,40108411,2685,2685,5,False,27/09/23
Akaari's Soul,257,144961,Pet,custom-icon-ability_rogue_sinistercalling.jpg,122550,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,37942530,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,36588078,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,52774972,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,3151992,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,52037395,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,2867542,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,29498792,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,27824076,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,45758113,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,48320695,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,49167909,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,9240500,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,46500683,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,34771942,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,51360316,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,30886570,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,38358949,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,7591698,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,46038275,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,29611859,2685,2685,5,False,27/09/23
Akaari's Soul,257,144961,Pet,custom-icon-ability_rogue_sinistercalling.jpg,250516,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,45486142,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,47567096,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,3176517,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,16924146,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,53267532,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,2851963,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,22437657,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,26301358,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,45752935,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,45819109,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,45160605,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,8100591,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,37674565,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,43605799,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,38448276,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,31940461,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,53615293,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5634687,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,44795058,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,28884813,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,45871482,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,45461583,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,2533132,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,44851014,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,36380043,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,2842271,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,21203990,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,28036124,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,48854732,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,45518033,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,34376343,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,42918381,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,8279657,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,33567199,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,45638060,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,41133991,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,50002522,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5708855,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,26351614,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,40355506,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,44571054,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,46742466,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,21384968,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,40838173,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,52552843,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,4465540,2685,2685,5,False,27/09/23
Akaari's Soul,257,144961,Pet,custom-icon-ability_rogue_sinistercalling.jpg,624200,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,39843235,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,53043346,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,48317971,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,52713038,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,3535705,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,50249697,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,9593359,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,61452840,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,6536418,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,37401677,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,51216408,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,48165395,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,318127,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,51223702,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,35937074,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,46285322,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,18598004,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,3036658,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,37494447,2685,2685,5,False,27/09/23
Gunqer,253,118902570,Druid,Druid-Restoration,2017893,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,18248711,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,22896446,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,40669036,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,33064453,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,34126024,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,30893408,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,7487114,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,28885113,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,37403302,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,30243512,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Augmentation,32850535,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,5338716,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,29693826,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,31289449,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Augmentation,33585116,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,33550025,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,14765682,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,936245,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,13172290,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,7584699,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,8126663,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,13883455,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,10740486,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,9416009,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,1739779,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,12700080,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,13470811,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,13294586,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,12021245,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,1582775,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,13089442,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,13077794,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,11691401,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,11386608,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,638781,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,14380553,2685,2685,5,False,27/09/23
Owsianko,161,180528313,DeathKnight,DeathKnight-Unholy,45510210,2685,2685,5,False,27/09/23
Kryxoria,168,182687721,Priest,Priest-Holy,3031409,2685,2685,5,False,27/09/23
Arathil,154,150634218,Warlock,Warlock-Affliction,34310107,2685,2685,5,False,27/09/23
Klejnotnilu,159,182929355,DeathKnight,DeathKnight-Blood,21424264,2685,2685,5,False,27/09/23
Pazuzell,153,140773839,DemonHunter,DemonHunter-Vengeance,22751297,2685,2685,5,False,27/09/23
Grubi,164,180755381,Rogue,Rogue-Subtlety,36111025,2685,2685,5,False,27/09/23
Nugera,203,181593749,Evoker,Evoker-Augmentation,52861131,2685,2685,5,False,27/09/23
Qquo,165,165177271,Priest,Priest-Shadow,36729238,2685,2685,5,False,27/09/23
Lefox,198,175528845,Shaman,Shaman-Restoration,6978880,2685,2685,5,False,27/09/23
Meeow,194,143983765,Druid,Druid-Feral,28186795,2685,2685,5,False,27/09/23
Peanutmage,166,180616658,Mage,Mage-Fire,36947389,2685,2685,5,False,27/09/23
Bärman,157,181432362,Warrior,Warrior-Fury,43195570,2685,2685,5,False,27/09/23
Cebulaczyna,163,121577266,Hunter,Hunter-Marksmanship,32780517,2685,2685,5,False,27/09/23
Killeen,167,181540927,Evoker,Evoker-Devastation,43057698,2685,2685,5,False,27/09/23
Màmbà,192,183169964,Paladin,Paladin-Holy,6189706,2685,2685,5,False,27/09/23
Shlauffu,200,182304349,Priest,Priest-Shadow,39456489,2685,2685,5,False,27/09/23
Wajpcieto,169,162459010,Shaman,Shaman-Enhancement,39658591,2685,2685,5,False,27/09/23
Catherinee,170,180636202,Monk,Monk-Windwalker,38194892,2685,2685,5,False,27/09/23
Prohus,160,181500240,Evoker,Evoker-Preservation,1941641,2685,2685,5,False,27/09/23
Pepko,197,178016999,Paladin,Paladin-Retribution,38378503,2685,2685,5,False,27/09/23
Arathil,5,150634218,Warlock,Warlock-Demonology,17368,2685,2685,5,False,27/08/23
Grubi,8,180755381,Rogue,Rogue-Subtlety,2807303,2685,2685,5,False,27/08/23
Wajpcieto,19,162459010,Shaman,Shaman-Enhancement,2373539,2685,2685,5,False,27/08/23
Oprychbartek,52,180532497,Rogue,Rogue-Assassination,1114070,2685,2685,5,False,27/08/23
Catherinee,53,180636202,Monk,Monk-Windwalker,2374895,2685,2685,5,False,27/08/23
Simcmyass,9,163081934,Warrior,Warrior-Fury,2115311,2685,2685,5,False,27/08/23
Lorellion,21,182995854,Paladin,Paladin-Holy,146649,2685,2685,5,False,27/08/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,109831,2685,2685,5,False,27/08/23
Bärman,117,181432362,Warrior,Warrior-Fury,231574,2685,2685,5,False,27/08/23
Meeow,23,143983765,Druid,Druid-Feral,3459458,2685,2685,5,False,27/08/23
Owsianko,20,180528313,DeathKnight,DeathKnight-Blood,327126,2685,2685,5,False,27/08/23
Grubi,8,180755381,Rogue,Rogue-Subtlety,4961997,2685,2685,5,False,27/08/23
Wajpcieto,19,162459010,Shaman,Shaman-Enhancement,5715503,2685,2685,5,False,27/08/23
Catherinee,53,180636202,Monk,Monk-Windwalker,5312276,2685,2685,5,False,27/08/23
Simcmyass,9,163081934,Warrior,Warrior-Fury,4906147,2685,2685,5,False,27/08/23
Lorellion,21,182995854,Paladin,Paladin-Holy,297981,2685,2685,5,False,27/08/23
Pepko,71,178016999,Paladin,Paladin-Retribution,7278045,2685,2685,5,False,27/08/23
Killeen,15,181540927,Evoker,Evoker-Devastation,898551,2685,2685,5,False,27/08/23
Nugera,17,181593749,Evoker,Evoker-Augmentation,3329930,2685,2685,5,False,27/08/23
Bärman,117,181432362,Warrior,Warrior-Fury,5033466,2685,2685,5,False,27/08/23
Arathil,5,150634218,Warlock,Warlock-Demonology,10197245,2685,2685,5,False,27/08/23
Oprychbartek,52,180532497,Rogue,Rogue-Assassination,7054254,2685,2685,5,False,27/08/23
Peanutmage,69,180616658,Mage,Mage-Fire,2963806,2685,2685,5,False,27/08/23
Lefox,16,175528845,Shaman,Shaman-Restoration,266372,2685,2685,5,False,27/08/23
Shlauffu,14,182304349,Priest,Priest-Shadow,2695945,2685,2685,5,False,27/08/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,3415896,2685,2685,5,False,27/08/23
Owsianko,20,180528313,DeathKnight,DeathKnight-Blood,2374287,2685,2685,5,False,27/08/23
Meeow,23,143983765,Druid,Druid-Feral,3932580,2685,2685,5,False,27/08/23
Cebulaczyna,72,121577266,Hunter,Hunter-Marksmanship,2026105,2685,2685,5,False,27/08/23
Grubi,8,180755381,Rogue,Rogue-Subtlety,2516999,2685,2685,5,False,27/08/23
Wajpcieto,19,162459010,Shaman,Shaman-Enhancement,3273909,2685,2685,5,False,27/08/23
Catherinee,53,180636202,Monk,Monk-Windwalker,4687110,2685,2685,5,False,27/08/23
Simcmyass,9,163081934,Warrior,Warrior-Fury,4725555,2685,2685,5,False,27/08/23
Lorellion,21,182995854,Paladin,Paladin-Holy,72568,2685,2685,5,False,27/08/23
Pepko,71,178016999,Paladin,Paladin-Retribution,7299853,2685,2685,5,False,27/08/23
