name,id,guid,type,icon,deathTime,abilityName,abilityGuid,abilityType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,43117,Searing Breath,402051,4,42,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,49991,Drifting Embers,402746,4,42,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,53303,Drifting Embers,402746,4,42,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,94307,Glittering Surge,401819,64,43,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,95161,Glittering Surge,401819,64,43,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,96219,Glittering Surge,401819,64,43,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Gunqer,169,118902570,Druid,Druid-Restoration,72059,Scorching Bomb,401621,4,44,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,86050,Drifting Embers,402746,4,44,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Simcmyass,8,163081934,Warrior,Warrior-Fury,95308,Seared,402053,4,44,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,49744,Scorching Detonation,401525,4,45,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Pazuzell,5,140773839,DemonHunter,DemonHunter-Vengeance,53050,Burning Claws,401327,1,45,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Kryxoria,152,182687721,Priest,Priest-Holy,72112,,,,45,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,54028,Searing Breath,402051,4,46,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Qquo,36,165177271,Priest,Priest-Shadow,75247,Scorching Detonation,401525,4,46,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Meeow,7,143983765,Druid,Druid-Feral,95019,Blazing Blast,401340,4,46,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,48150,Scorching Detonation,401525,4,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Lefox,9,175528845,Shaman,Shaman-Restoration,50633,Echoing Howl,410247,32,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Peanutmage,37,180616658,Mage,Mage-Fire,52105,Cauterize,87023,4,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Grubi,11,180755381,Rogue,Rogue-Assassination,74315,Seared,402053,4,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,75849,Disintegrated,401801,64,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,80016,Blazing Blast,401340,4,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Killeen,10,181540927,Evoker,Evoker-Devastation,80016,Blazing Blast,401340,4,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,50636,Mass Disintegrate,402600,64,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,50636,Echoing Howl,410247,32,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Catherinee,72,180636202,Monk,Monk-Windwalker,50702,Scorching Detonation,401525,4,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Arathil,3,150634218,Warlock,Warlock-Affliction,59321,Seared,402053,4,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,66316,Seared,402053,4,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Oprychbartek,35,180532497,Rogue,Rogue-Assassination,75323,Seared,402053,4,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Shlauffu,157,182304349,Priest,Priest-Shadow,56414,,,,51,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Pepko,13,178016999,Paladin,Paladin-Retribution,95018,Dazzled,403202,64,51,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Cebulaczyna,167,121577266,Hunter,Hunter-Marksmanship,96180,Glittering Surge,401819,64,51,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,3,False,30/08/23
Killeen,102,181540927,Evoker,Evoker-Devastation,6508,Scorching Bomb,401621,4,14,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,102015,Dazzled,403202,64,14,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,115854,,,,14,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,7486,Scorching Bomb,401621,4,16,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,8458,Scorching Bomb,401621,4,16,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Kryxoria,133,182687721,Priest,Priest-Holy,8478,Scorching Bomb,401621,4,16,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,75770,Disintegrated,401801,64,17,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Shlauffu,104,182304349,Priest,Priest,78572,Scorching Detonation,401525,4,17,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Lefox,129,175528845,Shaman,Shaman-Restoration,101987,Dazzled,403202,64,17,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,47015,Echoing Howl,410247,32,18,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,51772,Drifting Embers,402746,4,18,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,51826,Scorching Detonation,401525,4,18,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,50610,Echoing Howl,410247,32,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Pepko,93,178016999,Paladin,Paladin-Retribution,200498,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,234346,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,42117,Searing Breath,402051,4,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,129610,End Existence,410611,32,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Lefox,129,175528845,Shaman,Shaman-Restoration,129610,End Existence,410611,32,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,129610,End Existence,410611,32,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Gunqer,183,118902570,Druid,Druid-Restoration,241669,,,,21,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,243238,,,,21,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,290377,Void Slash,408431,32,21,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Kryxoria,133,182687721,Priest,Priest-Holy,21028,Scorching Bomb,401621,4,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,34606,Scorching Bomb,401621,4,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,34606,Scorching Bomb,401621,4,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,165331,,,,25,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Kryxoria,133,182687721,Priest,Priest-Holy,229863,,,,25,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,405228,Destabilize,413070,1,25,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,274480,Void Bomb,404062,32,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,280730,,,,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,283993,Oblivion,401952,32,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Pazuzell,84,140773839,DemonHunter,DemonHunter-Vengeance,333062,Oblivion,401952,32,27,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Prohus,91,181500240,Evoker,Evoker-Augmentation,396166,Void Slash,408431,32,27,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,409359,Oblivion,401952,32,27,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,258531,Lost In Space,404008,32,28,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,259102,,,,28,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,378780,Embrace of Nothingness,405340,32,28,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Pepko,93,178016999,Paladin,Paladin-Retribution,291987,Scouring Eternity,403625,32,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Qquo,103,165177271,Priest,Priest-Shadow,338086,Embrace of Nothingness,405340,32,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Meeow,95,143983765,Druid,Druid-Feral,351827,Destabilize,413070,1,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Catherinee,105,180636202,Monk,Monk-Windwalker,351827,Destabilize,413070,1,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Shlauffu,104,182304349,Priest,Priest-Shadow,351827,Destabilize,413070,1,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,411979,,,,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,True,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,413942,Melee,1,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,True,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,417952,Melee,1,1,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,True,04/10/23
Bärman,88,181432362,Warrior,Warrior-Fury,100927,Dazzled,403202,64,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Arathil,85,150634218,Warlock,Warlock-Affliction,205024,Void Bomb,404062,32,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Peanutmage,131,180616658,Mage,Mage-Fire,240028,Oblivion,401952,32,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,104020,Dazzled,403202,64,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Klejnotnilu,89,182929355,DeathKnight,DeathKnight-Blood,212653,Void Claws,411240,32,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Nugera,92,181593749,Evoker,Evoker-Augmentation,227403,Dread,404300,32,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Pepko,93,178016999,Paladin,Paladin-Retribution,115333,,,,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Wajpcieto,96,162459010,Shaman,Shaman-Enhancement,131166,Lost In Space,404008,32,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,253377,,,,7,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Killeen,102,181540927,Evoker,Evoker-Devastation,42119,Searing Breath,402051,4,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Cebulaczyna,135,121577266,Hunter,Hunter-Marksmanship,54790,Scorching Detonation,401525,4,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Owsianko,100,180528313,DeathKnight,DeathKnight-Unholy,183138,Lost In Space,404008,32,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,3,False,04/10/23
Qquo,179,165177271,Priest,Priest-Shadow,5985,Scorching Bomb,401621,4,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,101502,Drifting Embers,402746,4,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,181650,Void Blast,411238,32,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,5946,Scorching Bomb,401621,4,54,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,239944,Destabilize,413070,1,54,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,240533,,,,54,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,121303,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,130128,End Existence,410611,32,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,130128,End Existence,410611,32,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,130128,End Existence,410611,32,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,130128,End Existence,410611,32,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,130128,End Existence,410611,32,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,130128,End Existence,410611,32,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,100904,Dazzled,403202,64,56,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,201372,Oblivion,401952,32,56,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,205010,Void Bomb,404062,32,56,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,205010,Void Bomb,404062,32,56,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,52290,Seared,402053,4,57,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,70555,Mass Disintegrate,402600,64,57,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,81586,,,,57,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,233867,Oblivion,401952,32,58,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,235016,,,,58,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,240604,Destabilize,413070,1,58,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,54768,Drifting Embers,402746,4,59,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,131077,Lost In Space,404008,32,59,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Màmbà,96,183169964,Paladin,Paladin-Holy,234390,,,,59,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,244374,Destabilize,413070,1,60,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,188342,Melee,1,1,63,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,195835,Blasting Scream,404754,64,63,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Peanutmage,228,180616658,Mage,Mage-Fire,197786,,,,63,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,29530,Echoing Howl,410247,32,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,45758,,,,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,46040,Echoing Howl,410247,32,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,5900,Scorching Bomb,401621,4,65,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,228117,Dread,404300,32,65,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,312122,Embrace of Nothingness,405340,32,65,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,312122,Embrace of Nothingness,405340,32,65,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,312122,Embrace of Nothingness,405340,32,65,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Bärman,168,181432362,Warrior,Warrior-Fury,312122,Embrace of Nothingness,405340,32,65,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Kryxoria,186,182687721,Priest,Priest-Holy,45781,Scorching Bomb,401621,4,66,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,52818,Scorching Detonation,401525,4,66,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,59012,,,,66,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,75676,Drifting Embers,402746,4,67,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Klejnotnilu,227,182929355,DeathKnight,DeathKnight-Blood,230801,,,,67,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,51673,Scorching Detonation,401525,4,68,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Owsianko,10,180528313,DeathKnight,DeathKnight-Unholy,52595,Drifting Embers,402746,4,68,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Prohus,12,181500240,Evoker,Evoker-Augmentation,61448,,,,68,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,96039,Dazzled,403202,64,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,115256,,,,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pazuzell,225,140773839,DemonHunter,DemonHunter-Vengeance,129851,Melee,1,1,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,214497,,,,70,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Cebulaczyna,133,121577266,Hunter,Hunter-Marksmanship,333175,Oblivion,401952,32,70,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Meeow,169,143983765,Druid,Druid-Feral,335272,Void Surge,404154,32,70,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,335272,Void Surge,404154,32,70,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,104950,Dazzled,403202,64,71,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Gunqer,3,118902570,Druid,Druid-Restoration,233204,,,,71,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,252577,Infinite Duress,407496,32,71,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,100028,Dazzled,403202,64,72,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,118210,,,,72,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Peanutmage,228,180616658,Mage,Mage-Fire,172988,,,,72,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,231102,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Pepko,170,178016999,Paladin,Paladin-Retribution,244238,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Nugera,14,181593749,Evoker,Evoker-Augmentation,248201,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,178,181540927,Evoker,Evoker-Devastation,22787,Drifting Embers,402746,4,74,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Shlauffu,229,182304349,Priest,Priest-Shadow,49794,Drifting Embers,402746,4,74,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Arathil,1,150634218,Warlock,Warlock-Affliction,59466,Scorching Bomb,401621,4,74,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,6978,Scorching Bomb,401621,4,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Catherinee,177,180636202,Monk,Monk-Windwalker,97211,Glittering Surge,401819,64,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Qquo,179,165177271,Priest,Priest-Shadow,99178,Glittering Surge,401819,64,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,3,False,24/09/23
Killeen,17,181540927,Evoker,Evoker-Devastation,46103,Searing Breath,402051,4,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,3,False,03/09/23
Oprychbartek,22,180532497,Rogue,Rogue-Assassination,100168,Glittering Surge,401819,64,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,3,False,03/09/23
