name,id,guid,type,icon,itemLevel,total,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,7,Healthstone,1,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,8,Impending Victory,3,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,8,Spell Reflection,2,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,8,Refreshing Healing Potion,1,16,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,8,Healthstone,1,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,8,Enraged Regeneration,1,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,3,4,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,2,12,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,7,Refreshing Healing Potion,1,16,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,7,Healthstone,1,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,8,Barkskin,4,8,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,8,Renewal,2,8,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,8,Healthstone,1,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,8,Bear Form,1,1,27,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,2,Survival of the Fittest,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,2,Exhilaration,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,3,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,3,Barkskin,1,8,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,3,Renewal,1,8,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,3,Ice Barrier,2,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,3,Greater Invisibility,1,64,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,5,Fade,3,32,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,5,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,5,Desperate Prayer,1,2,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,3,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,3,Astral Shift,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,3,Earth Elemental,1,8,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Pepko,261,178016999,Paladin,Paladin-Retribution,444,2,Shield of Vengeance,1,2,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Pepko,261,178016999,Paladin,Paladin-Retribution,444,2,Divine Protection,1,2,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Divine Protection,2,2,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Healthstone,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,2,Fade,1,32,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,2,Desperate Prayer,1,2,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,2,Blazing Barrier,1,4,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,2,Mirror Image,1,64,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,4,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,4,Anti-Magic Shell,1,32,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,4,Icebound Fortitude,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,4,Lichborne,1,32,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,4,Fade,2,32,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,4,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,4,Desperate Prayer,1,2,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,2,Unending Resolve,1,32,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,2,Dark Pact,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Lefox,273,175528845,Shaman,Shaman-Restoration,444,1,Astral Shift,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,3,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,3,Obsidian Scales,1,12,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,3,Renewing Blaze,1,4,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,4,Healthstone,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,4,Impending Victory,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,4,Enraged Regeneration,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,4,Spell Reflection,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,5,Barkskin,2,8,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,5,Healthstone,1,1,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,5,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,5,Renewal,1,8,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,2,Refreshing Healing Potion,1,16,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,1,12,28,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,1,Survival of the Fittest,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,3,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,3,Barkskin,1,8,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,3,Renewal,1,8,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,5,Ice Barrier,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,5,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,5,Healthstone,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,5,Greater Invisibility,1,64,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,5,Ice Block,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,5,Fade,3,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,5,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,5,Desperate Prayer,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,3,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,3,Astral Shift,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,3,Earth Elemental,1,8,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Pepko,261,178016999,Paladin,Paladin-Retribution,444,2,Shield of Vengeance,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Pepko,261,178016999,Paladin,Paladin-Retribution,444,2,Divine Protection,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,2,Lay on Hands,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,2,Divine Protection,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,2,Fade,1,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,2,Desperate Prayer,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,2,Blazing Barrier,1,4,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,2,Mirror Image,1,64,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,2,Anti-Magic Shell,1,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,2,Lichborne,1,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,5,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,5,Healthstone,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,5,Fade,1,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,5,Dispersion,1,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,5,Desperate Prayer,1,2,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,4,Healthstone,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,4,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,4,Unending Resolve,1,32,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,4,Dark Pact,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Lefox,273,175528845,Shaman,Shaman-Restoration,444,1,Astral Shift,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,3,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,3,Renewing Blaze,1,4,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Prohus,264,181500240,Evoker,Evoker-Augmentation,445,3,Obsidian Scales,1,12,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,3,Impending Victory,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,3,Enraged Regeneration,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Bärman,266,181432362,Warrior,Warrior-Fury,444,3,Spell Reflection,1,1,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,3,Refreshing Healing Potion,1,16,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,3,Renewing Blaze,1,4,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Nugera,272,181593749,Evoker,Evoker-Augmentation,445,3,Obsidian Scales,1,12,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,2,Barkskin,1,8,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Gunqer,352,118902570,Druid,Druid-Restoration,446,2,Renewal,1,8,29,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,6,Exhilaration,3,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,6,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,6,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Cebulaczyna,267,121577266,Hunter,Hunter-Marksmanship,445,6,Survival of the Fittest,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,4,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,4,Survival Instincts,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,4,Barkskin,1,8,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Meeow,265,143983765,Druid,Druid-Feral,447,4,Renewal,1,8,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,7,Ice Barrier,3,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,7,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,7,Mirror Image,1,64,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,7,Greater Invisibility,1,64,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Koozkie,353,154435992,Mage,Mage-Frost,444,7,Alter Time,1,64,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,10,Fade,6,32,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,10,Desperate Prayer,2,2,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,10,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Shlauffu,271,182304349,Priest,Priest-Shadow,446,10,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,4,Astral Shift,2,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,4,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Wajpcieto,269,162459010,Shaman,Shaman-Enhancement,445,4,Earth Elemental,1,8,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Pepko,261,178016999,Paladin,Paladin-Retribution,444,4,Shield of Vengeance,3,2,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Pepko,261,178016999,Paladin,Paladin-Retribution,444,4,Divine Protection,1,2,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Lay on Hands,1,2,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Màmbà,260,183169964,Paladin,Paladin-Holy,445,4,Divine Protection,1,2,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,6,Touch of Karma,2,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,6,Dampen Harm,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,6,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,6,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Catherinee,278,180636202,Monk,Monk-Windwalker,444,6,Diffuse Magic,1,8,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,5,Fade,2,32,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,5,Desperate Prayer,2,2,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Kryxoria,259,182687721,Priest,Priest-Holy,445,5,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,4,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,4,Mirror Image,1,64,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,4,Greater Invisibility,1,64,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Peanutmage,274,180616658,Mage,Mage-Fire,445,4,Alter Time,1,64,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,8,Anti-Magic Shell,3,32,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,8,Lichborne,2,32,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,8,Healthstone,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,8,Refreshing Healing Potion,1,16,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Owsianko,262,180528313,DeathKnight,DeathKnight-Unholy,445,8,Icebound Fortitude,1,1,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
Qquo,268,165177271,Priest,Priest-Shadow,445,6,Fade,2,32,30,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
