timestamp,type,targetName,targetId,targetGuid,targetIcon,abilityGameId,buffs,hitType,amount,mitigated,unmitigatedAmount,absorbed,targetMarker,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
10704489,applydebuffstack,Bärman,1,181432362,Warrior-Fury,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10704489,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10704489,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10704489,applydebuffstack,Nugera,15,181593749,Evoker-Augmentation,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10705473,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10722482,applydebuffstack,Nugera,15,181593749,Evoker-Augmentation,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10722482,applydebuffstack,Prohus,24,181500240,Evoker-Preservation,402051,,,,,,,,47,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10900602,applydebuffstack,Killeen,10,181540927,Evoker-Devastation,402051,,,,,,,,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10900602,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10900602,applydebuffstack,Nugera,15,181593749,Evoker-Augmentation,402051,,,,,,,,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10900602,applydebuffstack,Shlauffu,157,182304349,Priest-Shadow,402051,,,,,,,,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
10901613,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,48,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Grubi,11,180755381,Rogue-Assassination,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Kryxoria,152,182687721,Priest-Holy,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Meeow,7,143983765,Druid-Feral,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Lefox,9,175528845,Shaman-Restoration,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Cebulaczyna,167,121577266,Hunter-Marksmanship,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11135675,applydebuffstack,Shlauffu,157,182304349,Priest-Shadow,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11136671,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,49,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11396056,applydebuffstack,Owsianko,40,180528313,DeathKnight-Blood,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11396056,applydebuffstack,Lefox,9,175528845,Shaman-Restoration,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11408545,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11408545,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11408545,applydebuffstack,Peanutmage,37,180616658,Mage-Fire,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11426542,applydebuffstack,Lefox,9,175528845,Shaman-Restoration,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11426542,applydebuffstack,Kryxoria,152,182687721,Priest-Holy,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11427550,applydebuffstack,Kryxoria,152,182687721,Priest-Holy,402051,,,,,,,,50,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11609535,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,51,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
11609535,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,51,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
6815133,applydebuffstack,Pepko,93,178016999,Paladin-Retribution,402051,,,,,,,,14,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
7249273,applydebuffstack,Peanutmage,131,180616658,Mage-Fire,402051,,,,,,,,17,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
8507918,applydebuffstack,Arathil,85,150634218,Warlock-Affliction,402051,,,,,,,,18,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9319038,applydebuffstack,Prohus,91,181500240,Evoker-Preservation,402051,,,,,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9319038,applydebuffstack,Kryxoria,133,182687721,Priest-Holy,402051,,,,,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9331496,applydebuffstack,Arathil,85,150634218,Warlock-Affliction,402051,,,,,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9331496,applydebuffstack,Qquo,103,165177271,Priest-Shadow,402051,,,,,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9331496,applydebuffstack,Grubi,94,180755381,Rogue-Assassination,402051,,,,,,,,19,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9956838,applydebuffstack,Kryxoria,133,182687721,Priest-Holy,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9956838,applydebuffstack,Klejnotnilu,89,182929355,DeathKnight-Blood,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9956838,applydebuffstack,Lefox,129,175528845,Shaman-Restoration,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9969351,applydebuffstack,Killeen,102,181540927,Evoker-Devastation,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9969351,applydebuffstack,Bärman,88,181432362,Warrior-Fury,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9969351,applydebuffstack,Grubi,94,180755381,Rogue-Assassination,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
9969351,applydebuffstack,Pepko,93,178016999,Paladin-Retribution,402051,,,,,,,,20,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10205071,applydebuffstack,Kryxoria,133,182687721,Priest-Holy,402051,,,,,,,,21,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10205071,applydebuffstack,Lefox,129,175528845,Shaman-Restoration,402051,,,,,,,,21,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10763320,applydebuffstack,Pazuzell,84,140773839,DemonHunter-Vengeance,402051,,,,,,,7,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10773913,applydebuffstack,Pazuzell,84,140773839,DemonHunter-Vengeance,402051,,,,,,,7,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10774830,applydebuffstack,Màmbà,99,183169964,Paladin-Holy,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10774830,applydebuffstack,Arathil,85,150634218,Warlock-Affliction,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10774830,applydebuffstack,Nugera,92,181593749,Evoker-Augmentation,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10774830,applydebuffstack,Owsianko,100,180528313,DeathKnight-Unholy,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10774830,applydebuffstack,Qquo,103,165177271,Priest-Shadow,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10774830,applydebuffstack,Meeow,95,143983765,Druid-Feral,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10775839,applydebuffstack,Arathil,85,150634218,Warlock-Affliction,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10775839,applydebuffstack,Owsianko,100,180528313,DeathKnight-Unholy,402051,,,,,,,,24,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10897506,applydebuffstack,Klejnotnilu,89,182929355,DeathKnight-Blood,402051,,,,,,,,25,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
10909980,applydebuffstack,Shlauffu,104,182304349,Priest-Shadow,402051,,,,,,,,25,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
11577121,applydebuffstack,Kryxoria,133,182687721,Priest-Holy,402051,,,,,,,,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
11577121,applydebuffstack,Prohus,91,181500240,Evoker-Augmentation,402051,,,,,,,,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
11589581,applydebuffstack,Killeen,102,181540927,Evoker-Devastation,402051,,,,,,,,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
11589581,applydebuffstack,Cebulaczyna,135,121577266,Hunter-Marksmanship,402051,,,,,,,6,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
11589581,applydebuffstack,Pepko,93,178016999,Paladin-Retribution,402051,,,,,,,,26,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
12700585,applydebuffstack,Pazuzell,84,140773839,DemonHunter-Vengeance,402051,,,,,,,7,28,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
12700585,applydebuffstack,Klejnotnilu,89,182929355,DeathKnight-Blood,402051,,,,,,,,28,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
13250976,applydebuffstack,Kryxoria,133,182687721,Priest-Holy,402051,,,,,,,,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
13250976,applydebuffstack,Prohus,91,181500240,Evoker-Augmentation,402051,,,,,,,,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
13263478,applydebuffstack,Killeen,102,181540927,Evoker-Devastation,402051,,,,,,,,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
13263478,applydebuffstack,Pepko,93,178016999,Paladin-Retribution,402051,,,,,,,,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
13263478,applydebuffstack,Cebulaczyna,135,121577266,Hunter-Marksmanship,402051,,,,,,,6,29,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
13705163,applydebuffstack,Kryxoria,133,182687721,Priest-Holy,402051,,,,,,,,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
13717595,applydebuffstack,Pepko,93,178016999,Paladin-Retribution,402051,,,,,,,,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
13717595,applydebuffstack,Catherinee,105,180636202,Monk-Windwalker,402051,,,,,,,,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
13717595,applydebuffstack,Prohus,91,181500240,Evoker-Augmentation,402051,,,,,,,,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
13717595,applydebuffstack,Qquo,103,165177271,Priest-Shadow,402051,,,,,,,,30,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,True,04/10/23
4172154,applydebuffstack,Grubi,94,180755381,Rogue-Subtlety,402051,,,,,,,,4,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
4688498,applydebuffstack,Klejnotnilu,89,182929355,DeathKnight-Blood,402051,,,,,,,,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
4700007,applydebuffstack,Killeen,102,181540927,Evoker-Devastation,402051,,,,,,,,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
4700007,applydebuffstack,Qquo,103,165177271,Priest-Shadow,402051,,,,,,,,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
4700007,applydebuffstack,Grubi,94,180755381,Rogue-Subtlety,402051,,,,,,,,6,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
5813890,applydebuffstack,Màmbà,99,183169964,Paladin-Holy,402051,,,,,,,,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
5826351,applydebuffstack,Catherinee,105,180636202,Monk-Windwalker,402051,,,,,,,,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
5826351,applydebuffstack,Killeen,102,181540927,Evoker-Devastation,402051,,,,,,,,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
5826351,applydebuffstack,Shlauffu,104,182304349,Priest-Shadow,402051,,,,,,,,8,kxLdcyKrfm3VZBaF,2685,Scalecommander Sarkareth,5,0,False,04/10/23
7454946,applydebuffstack,Arathil,1,150634218,Warlock-Affliction,402051,,,,,,,,53,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
7900251,applydebuffstack,Prohus,12,181500240,Evoker-Augmentation,402051,,,,,,,,54,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
7900251,applydebuffstack,Kryxoria,186,182687721,Priest-Holy,402051,,,,,,,,54,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
7912742,applydebuffstack,Catherinee,177,180636202,Monk-Windwalker,402051,,,,,,,,54,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8314847,applydebuffstack,Prohus,12,181500240,Evoker-Augmentation,402051,,,,,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8314847,applydebuffstack,Kryxoria,186,182687721,Priest-Holy,402051,,,,,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8315817,applydebuffstack,Kryxoria,186,182687721,Priest-Holy,402051,,,,,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8328238,applydebuffstack,Cebulaczyna,133,121577266,Hunter-Marksmanship,402051,,,,,,,6,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8328238,applydebuffstack,Peanutmage,228,180616658,Mage-Fire,402051,,,,,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8348488,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8349144,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,55,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
8776316,applydebuffstack,Owsianko,10,180528313,DeathKnight-Unholy,402051,,,,,,,,56,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
9250942,applydebuffstack,Qquo,179,165177271,Priest-Shadow,402051,,,,,,,,58,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
9687012,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,59,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
9698519,applydebuffstack,Nugera,14,181593749,Evoker-Augmentation,402051,,,,,,,,59,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10096849,applydebuffstack,Klejnotnilu,227,182929355,DeathKnight-Blood,402051,,,,,,,,60,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10109301,applydebuffstack,Qquo,179,165177271,Priest-Shadow,402051,,,,,,,,60,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10480162,applydebuffstack,Kryxoria,186,182687721,Priest-Holy,402051,,,,,,,,63,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10480175,applydebuffstack,Prohus,12,181500240,Evoker-Augmentation,402051,,,,,,,,63,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10492700,applydebuffstack,Qquo,179,165177271,Priest-Shadow,402051,,,,,,,,63,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10785166,applydebuffstack,Klejnotnilu,227,182929355,DeathKnight-Blood,402051,,,,,,,,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10785166,applydebuffstack,Prohus,12,181500240,Evoker-Augmentation,402051,,,,,,,,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10785166,applydebuffstack,Kryxoria,186,182687721,Priest-Holy,402051,,,,,,,,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10785166,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
10797691,applydebuffstack,Qquo,179,165177271,Priest-Shadow,402051,,,,,,,,64,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
12364802,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,66,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
12376300,applydebuffstack,Qquo,179,165177271,Priest-Shadow,402051,,,,,,,,66,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
12535865,applydebuffstack,Qquo,179,165177271,Priest-Shadow,402051,,,,,,,,67,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
12535865,applydebuffstack,Owsianko,10,180528313,DeathKnight-Unholy,402051,,,,,,,,67,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
12890347,applydebuffstack,Klejnotnilu,227,182929355,DeathKnight-Blood,402051,,,,,,,,68,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
12902902,applydebuffstack,Arathil,1,150634218,Warlock-Affliction,402051,,,,,,,,68,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13053086,applydebuffstack,Klejnotnilu,227,182929355,DeathKnight-Blood,402051,,,,,,,,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13053086,applydebuffstack,Gunqer,3,118902570,Druid-Restoration,402051,,,,,,,,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13065582,applydebuffstack,Bärman,168,181432362,Warrior-Fury,402051,,,,,,,,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13065582,applydebuffstack,Catherinee,177,180636202,Monk-Windwalker,402051,,,,,,,,69,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13393099,applydebuffstack,Cebulaczyna,133,121577266,Hunter-Marksmanship,402051,,,,,,,6,70,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13393099,applydebuffstack,Peanutmage,228,180616658,Mage-Fire,402051,,,,,,,,70,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
13907733,applydebuffstack,Pepko,170,178016999,Paladin-Retribution,402051,,,,,,,,71,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
14311238,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,72,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
14708800,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
14708800,applydebuffstack,Prohus,12,181500240,Evoker-Augmentation,402051,,,,,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
14708800,applydebuffstack,Kryxoria,186,182687721,Priest-Holy,402051,,,,,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
14721289,applydebuffstack,Bärman,168,181432362,Warrior-Fury,402051,,,,,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
14721289,applydebuffstack,Nugera,14,181593749,Evoker-Augmentation,402051,,,,,,,,73,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15186926,applydebuffstack,Màmbà,96,183169964,Paladin-Holy,402051,,,,,,,,74,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15204918,applydebuffstack,Owsianko,10,180528313,DeathKnight-Unholy,402051,,,,,,,,74,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15205925,applydebuffstack,Owsianko,10,180528313,DeathKnight-Unholy,402051,,,,,,,,74,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15332605,applydebuffstack,Pazuzell,225,140773839,DemonHunter-Vengeance,402051,,,,,,,,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15332605,applydebuffstack,Klejnotnilu,227,182929355,DeathKnight-Blood,402051,,,,,,,,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15332605,applydebuffstack,Lefox,223,175528845,Shaman-Restoration,402051,,,,,,,,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15345101,applydebuffstack,Nugera,14,181593749,Evoker-Augmentation,402051,,,,,,,,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
15345101,applydebuffstack,Bärman,168,181432362,Warrior-Fury,402051,,,,,,,,75,p4mCM67WgPz3fBDq,2685,Scalecommander Sarkareth,5,0,False,24/09/23
2422058,applydebuffstack,Wajpcieto,14,162459010,Shaman-Enhancement,402051,,,,,,,,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2422058,applydebuffstack,Lefox,11,175528845,Shaman-Restoration,402051,,,,,,,,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2422058,applydebuffstack,Killeen,17,181540927,Evoker-Devastation,402051,,,,,,,,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2422058,applydebuffstack,Qquo,10,165177271,Priest-Shadow,402051,,,,,,,,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2422058,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,10,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2616002,applydebuffstack,Owsianko,21,180528313,DeathKnight-Blood,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2616002,applydebuffstack,Lefox,11,175528845,Shaman-Restoration,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2616011,applydebuffstack,Lorellion,19,182995854,Paladin-Holy,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2628450,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2628450,applydebuffstack,Wajpcieto,14,162459010,Shaman-Enhancement,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2628450,applydebuffstack,Oprychbartek,22,180532497,Rogue-Assassination,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2628450,applydebuffstack,Nugera,8,181593749,Evoker-Augmentation,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2628450,applydebuffstack,Qquo,10,165177271,Priest-Shadow,402051,,,,,,,,11,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
2824527,applydebuffstack,Grubi,13,180755381,Rogue-Assassination,402051,,,,,,,,12,qVCW1pbZ4vhdBHDY,2685,Scalecommander Sarkareth,5,0,False,03/09/23
